E_COMMODITY_LDESC,QTY_1_MO,UNIT_QY1,YEAR,MONTH,E_COMMODITY,STATE,ALL_VAL_MO,E_COMMODITY.1
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,KY,6431.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MI,22449.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MN,6159.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MO,681691.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,MT,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,NC,4593.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,NY,17069.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,ND,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,NE,62020.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,NJ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,OK,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,OR,8736.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,TN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,TX,326681.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,WA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,WI,10659.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,7,110313,XX,32546.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,IL,837110.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,-,7108493.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,AZ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,CA,4226.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,FL,287147.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,IA,7572.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,IN,266014.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,KS,196701.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,MD,4185.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,MI,22480.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,MN,302576.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,MO,1532149.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,MT,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,NC,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,NE,83486.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,NJ,3032377.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,OR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,SC,17678.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,TN,96625.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,TX,370390.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,WA,7639.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,WI,6946.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,2,110313,XX,33192.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,-,3961080.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,CA,41294.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,FL,134852.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,IN,154659.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,GA,84285.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,IA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,IL,428788.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,KS,1816599.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,KY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MI,7104.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MO,781533.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,MT,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,NC,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,ND,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,NE,62818.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,NJ,3220.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,NY,8164.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,OK,15959.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,OR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,TN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,TX,356064.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,WA,7622.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,WI,22563.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,11,110313,XX,35556.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,IA,10837.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,-,3479230.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,AZ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,CA,8655.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,FL,387374.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,GA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,IL,951406.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,IN,437976.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,KS,1171966.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,KY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,MI,2561.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,MN,13372.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,MO,77052.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,ND,14746.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,NE,135001.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,NJ,113315.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,NY,4000.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,OH,20282.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,OK,3481.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,OR,3138.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,PR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,SC,22706.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,TN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,TX,40444.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,WA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,WI,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,10,110313,XX,60918.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,IA,7111.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,-,5816332.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,CA,3175.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,CO,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,FL,157884.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,GA,87858.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,IL,877628.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,IN,473008.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,KS,921438.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MI,16355.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MN,57665.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MO,730325.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MS,8753.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,MT,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,NC,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,NE,98202.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,NJ,2073002.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,NY,7391.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,OR,3493.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,SC,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,TN,183868.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,TX,66172.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,WA,6544.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,WI,5286.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2014,3,110313,XX,31174.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,IA,22381.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,-,5866623.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,AR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,CA,30479.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,FL,60941.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,GA,7751.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,IL,672156.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,IN,232596.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,KS,1204234.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,KY,14506.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,LA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,MI,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,MN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,MO,1071284.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,NE,121155.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,NJ,1189882.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,NY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,OH,7000.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,TX,1157624.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,WA,11238.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,WI,24426.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,3,110313,XX,38970.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,-,6480817.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,AZ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,CA,32166.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,FL,382413.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,GA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,IA,36259.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,IL,1258018.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,IN,415070.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,KS,1564572.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,KY,13612.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,MI,2528.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,MN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,MO,110218.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,ND,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,NE,157133.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,NJ,2283956.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,NY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,OH,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,OK,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,OR,4881.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,PR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,SC,22612.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,TN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,TX,103457.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,WA,4230.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,WI,18431.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,12,110313,XX,71261.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,IL,713915.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,-,4064857.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,CA,57347.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,FL,132419.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,GA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,IA,23344.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,IN,164501.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,KS,1287330.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,KY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MI,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MO,1093850.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,MT,3857.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,NC,4790.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,ND,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,NE,109901.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,NJ,2878.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,NY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,OK,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,OR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,TN,8267.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,TX,402176.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,XX,39108.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,WA,5164.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,9,110313,WI,16010.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,IL,750046.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,-,4831341.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,CA,73156.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,FL,185065.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,GA,69159.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,IA,23493.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,IN,172290.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,KS,940191.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MD,4091.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MI,6974.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MN,2880.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MO,1151403.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,MT,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,NC,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,ND,5072.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,NE,121834.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,NJ,884445.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,NY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,OK,15386.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,OR,2596.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,TN,7174.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,TX,382899.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,WA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,WI,9975.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2015,6,110313,XX,23212.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,IL,749866.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,-,5785603.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,CA,18373.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,FL,333952.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,GA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,IA,29067.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,IN,631791.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,KS,702746.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,KY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,MI,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,MN,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,MO,652962.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,ND,8594.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,NE,78538.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,NJ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,NY,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,OH,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,OR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,PR,3627.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,SC,11288.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,TX,279599.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,WA,5753.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,WI,2223670.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2021,4,110313,XX,55777.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,-,3115392.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,GA,32485.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,CA,21826.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,DE,6450.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,FL,208963.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,IA,3408.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,IL,727926.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,IN,313321.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,KS,656182.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,KY,34980.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,MN,19542.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,MO,547534.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,NC,9683.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,NE,127944.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,NY,72294.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,SC,34371.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,TX,239073.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,WA,2784.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2019,1,110313,XX,56626.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,-,7154250.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,AZ,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,CA,10590.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,FL,393905.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,GA,67771.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,IA,653800.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,IL,1428820.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,IN,361786.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MN,153363.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,KS,135462.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MD,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MI,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MO,1905621.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MS,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,MT,6476.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,NC,4178.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,ND,8108.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,NE,108328.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,NJ,1375052.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,NY,71102.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,OK,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,OR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,PA,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,PR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,SC,18200.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,TN,54049.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,TX,336182.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,WA,11927.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,WI,13339.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2013,7,110313,XX,36191.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,FL,146357.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,-,5986246.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,AK,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,AL,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,AR,0.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,CA,19492.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,GA,52721.0,110313.0
GROATS AND MEAL OF CORN (MAIZE),,,2016,9,110313,IA,20855.0,110313.0
