STATE,ALL_VAL_MO,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
TX,680860,120110,SOYBEAN SEED,2019,11,120110
VA,473716,120110,SOYBEAN SEED,2019,11,120110
WA,0,120110,SOYBEAN SEED,2019,11,120110
WI,0,120110,SOYBEAN SEED,2019,11,120110
XX,3960,120110,SOYBEAN SEED,2019,11,120110
IA,94058,120110,SOYBEAN SEED,2019,10,120110
-,3610517,120110,SOYBEAN SEED,2019,10,120110
AR,353088,120110,SOYBEAN SEED,2019,10,120110
CA,180000,120110,SOYBEAN SEED,2019,10,120110
FL,24494,120110,SOYBEAN SEED,2019,10,120110
GA,0,120110,SOYBEAN SEED,2019,10,120110
IL,88306,120110,SOYBEAN SEED,2019,10,120110
IN,0,120110,SOYBEAN SEED,2019,10,120110
KS,0,120110,SOYBEAN SEED,2019,10,120110
MI,100000,120110,SOYBEAN SEED,2019,10,120110
MN,23136,120110,SOYBEAN SEED,2019,10,120110
MO,0,120110,SOYBEAN SEED,2019,10,120110
NC,0,120110,SOYBEAN SEED,2019,10,120110
ND,0,120110,SOYBEAN SEED,2019,10,120110
NY,0,120110,SOYBEAN SEED,2019,10,120110
OH,0,120110,SOYBEAN SEED,2019,10,120110
OR,0,120110,SOYBEAN SEED,2019,10,120110
PA,0,120110,SOYBEAN SEED,2019,10,120110
PR,0,120110,SOYBEAN SEED,2019,10,120110
SC,0,120110,SOYBEAN SEED,2019,10,120110
SD,0,120110,SOYBEAN SEED,2019,10,120110
TX,2747435,120110,SOYBEAN SEED,2019,10,120110
VA,0,120110,SOYBEAN SEED,2019,10,120110
WA,0,120110,SOYBEAN SEED,2019,10,120110
WI,0,120110,SOYBEAN SEED,2019,10,120110
XX,0,120110,SOYBEAN SEED,2019,10,120110
IN,9720,120110,SOYBEAN SEED,2020,09,120110
-,477015,120110,SOYBEAN SEED,2020,09,120110
AL,0,120110,SOYBEAN SEED,2020,09,120110
AR,0,120110,SOYBEAN SEED,2020,09,120110
CA,0,120110,SOYBEAN SEED,2020,09,120110
FL,56482,120110,SOYBEAN SEED,2020,09,120110
IA,77863,120110,SOYBEAN SEED,2020,09,120110
IL,11416,120110,SOYBEAN SEED,2020,09,120110
KS,135785,120110,SOYBEAN SEED,2020,09,120110
MA,0,120110,SOYBEAN SEED,2020,09,120110
MI,0,120110,SOYBEAN SEED,2020,09,120110
MN,0,120110,SOYBEAN SEED,2020,09,120110
MO,0,120110,SOYBEAN SEED,2020,09,120110
NC,0,120110,SOYBEAN SEED,2020,09,120110
ND,0,120110,SOYBEAN SEED,2020,09,120110
NJ,0,120110,SOYBEAN SEED,2020,09,120110
NY,0,120110,SOYBEAN SEED,2020,09,120110
OH,0,120110,SOYBEAN SEED,2020,09,120110
PA,0,120110,SOYBEAN SEED,2020,09,120110
PR,0,120110,SOYBEAN SEED,2020,09,120110
SD,0,120110,SOYBEAN SEED,2020,09,120110
TX,185749,120110,SOYBEAN SEED,2020,09,120110
VA,0,120110,SOYBEAN SEED,2020,09,120110
WA,0,120110,SOYBEAN SEED,2020,09,120110
WI,0,120110,SOYBEAN SEED,2020,09,120110
XX,0,120110,SOYBEAN SEED,2020,09,120110
ME,5524,120110,SOYBEAN SEED,2016,05,120110
-,828871,120110,SOYBEAN SEED,2016,05,120110
CA,4310,120110,SOYBEAN SEED,2016,05,120110
CT,0,120110,SOYBEAN SEED,2016,05,120110
FL,5840,120110,SOYBEAN SEED,2016,05,120110
IA,75265,120110,SOYBEAN SEED,2016,05,120110
IL,0,120110,SOYBEAN SEED,2016,05,120110
IN,0,120110,SOYBEAN SEED,2016,05,120110
MI,0,120110,SOYBEAN SEED,2016,05,120110
MN,86187,120110,SOYBEAN SEED,2016,05,120110
MO,17792,120110,SOYBEAN SEED,2016,05,120110
NC,0,120110,SOYBEAN SEED,2016,05,120110
ND,44782,120110,SOYBEAN SEED,2016,05,120110
NJ,0,120110,SOYBEAN SEED,2016,05,120110
NY,10653,120110,SOYBEAN SEED,2016,05,120110
OH,337140,120110,SOYBEAN SEED,2016,05,120110
OR,2978,120110,SOYBEAN SEED,2016,05,120110
PA,199552,120110,SOYBEAN SEED,2016,05,120110
PR,13805,120110,SOYBEAN SEED,2016,05,120110
TX,17591,120110,SOYBEAN SEED,2016,05,120110
VA,0,120110,SOYBEAN SEED,2016,05,120110
XX,7452,120110,SOYBEAN SEED,2016,05,120110
MN,1904453,120110,SOYBEAN SEED,2014,02,120110
-,7142825,120110,SOYBEAN SEED,2014,02,120110
CA,0,120110,SOYBEAN SEED,2014,02,120110
FL,12107,120110,SOYBEAN SEED,2014,02,120110
IA,2400635,120110,SOYBEAN SEED,2014,02,120110
IL,234660,120110,SOYBEAN SEED,2014,02,120110
MO,347710,120110,SOYBEAN SEED,2014,02,120110
ND,1058661,120110,SOYBEAN SEED,2014,02,120110
NE,57278,120110,SOYBEAN SEED,2014,02,120110
NY,524884,120110,SOYBEAN SEED,2014,02,120110
OH,128347,120110,SOYBEAN SEED,2014,02,120110
SD,366590,120110,SOYBEAN SEED,2014,02,120110
TX,107500,120110,SOYBEAN SEED,2014,02,120110
-,7344965,120110,SOYBEAN SEED,2017,11,120110
AL,0,120110,SOYBEAN SEED,2017,11,120110
AR,77876,120110,SOYBEAN SEED,2017,11,120110
AZ,0,120110,SOYBEAN SEED,2017,11,120110
CA,323656,120110,SOYBEAN SEED,2017,11,120110
FL,20110,120110,SOYBEAN SEED,2017,11,120110
GA,5700,120110,SOYBEAN SEED,2017,11,120110
IA,3499782,120110,SOYBEAN SEED,2017,11,120110
IL,238164,120110,SOYBEAN SEED,2017,11,120110
IN,4372,120110,SOYBEAN SEED,2017,11,120110
KS,341035,120110,SOYBEAN SEED,2017,11,120110
MI,36000,120110,SOYBEAN SEED,2017,11,120110
MN,2664689,120110,SOYBEAN SEED,2017,11,120110
MO,80864,120110,SOYBEAN SEED,2017,11,120110
NC,0,120110,SOYBEAN SEED,2017,11,120110
ND,0,120110,SOYBEAN SEED,2017,11,120110
NJ,0,120110,SOYBEAN SEED,2017,11,120110
NY,0,120110,SOYBEAN SEED,2017,11,120110
OH,0,120110,SOYBEAN SEED,2017,11,120110
PA,0,120110,SOYBEAN SEED,2017,11,120110
PR,0,120110,SOYBEAN SEED,2017,11,120110
SD,0,120110,SOYBEAN SEED,2017,11,120110
TX,52717,120110,SOYBEAN SEED,2017,11,120110
VA,0,120110,SOYBEAN SEED,2017,11,120110
WA,0,120110,SOYBEAN SEED,2017,11,120110
WI,0,120110,SOYBEAN SEED,2017,11,120110
XX,0,120110,SOYBEAN SEED,2017,11,120110
ID,0,120110,SOYBEAN SEED,2021,11,120110
-,16413960,120110,SOYBEAN SEED,2021,11,120110
AR,190203,120110,SOYBEAN SEED,2021,11,120110
CA,64543,120110,SOYBEAN SEED,2021,11,120110
FL,112279,120110,SOYBEAN SEED,2021,11,120110
IA,7325917,120110,SOYBEAN SEED,2021,11,120110
IL,1176624,120110,SOYBEAN SEED,2021,11,120110
IN,0,120110,SOYBEAN SEED,2021,11,120110
KS,0,120110,SOYBEAN SEED,2021,11,120110
MD,3902426,120110,SOYBEAN SEED,2021,11,120110
MI,0,120110,SOYBEAN SEED,2021,11,120110
MN,65189,120110,SOYBEAN SEED,2021,11,120110
MO,12758,120110,SOYBEAN SEED,2021,11,120110
NC,60120,120110,SOYBEAN SEED,2021,11,120110
ND,0,120110,SOYBEAN SEED,2021,11,120110
NE,0,120110,SOYBEAN SEED,2021,11,120110
NJ,0,120110,SOYBEAN SEED,2021,11,120110
NY,0,120110,SOYBEAN SEED,2021,11,120110
OH,968104,120110,SOYBEAN SEED,2021,11,120110
OR,0,120110,SOYBEAN SEED,2021,11,120110
PA,0,120110,SOYBEAN SEED,2021,11,120110
PR,3785,120110,SOYBEAN SEED,2021,11,120110
SC,0,120110,SOYBEAN SEED,2021,11,120110
TX,0,120110,SOYBEAN SEED,2021,11,120110
VA,2488012,120110,SOYBEAN SEED,2021,11,120110
WA,44000,120110,SOYBEAN SEED,2021,11,120110
XX,0,120110,SOYBEAN SEED,2021,11,120110
IL,665595,120110,SOYBEAN SEED,2015,06,120110
-,1435402,120110,SOYBEAN SEED,2015,06,120110
AL,0,120110,SOYBEAN SEED,2015,06,120110
CA,0,120110,SOYBEAN SEED,2015,06,120110
IA,288000,120110,SOYBEAN SEED,2015,06,120110
ID,0,120110,SOYBEAN SEED,2015,06,120110
KY,0,120110,SOYBEAN SEED,2015,06,120110
ME,0,120110,SOYBEAN SEED,2015,06,120110
MI,0,120110,SOYBEAN SEED,2015,06,120110
MN,0,120110,SOYBEAN SEED,2015,06,120110
MO,0,120110,SOYBEAN SEED,2015,06,120110
NC,0,120110,SOYBEAN SEED,2015,06,120110
ND,0,120110,SOYBEAN SEED,2015,06,120110
NJ,0,120110,SOYBEAN SEED,2015,06,120110
NY,0,120110,SOYBEAN SEED,2015,06,120110
OH,344845,120110,SOYBEAN SEED,2015,06,120110
PA,0,120110,SOYBEAN SEED,2015,06,120110
PR,3133,120110,SOYBEAN SEED,2015,06,120110
TX,130944,120110,SOYBEAN SEED,2015,06,120110
VA,0,120110,SOYBEAN SEED,2015,06,120110
XX,2885,120110,SOYBEAN SEED,2015,06,120110
IN,0,120110,SOYBEAN SEED,2022,03,120110
-,17650379,120110,SOYBEAN SEED,2022,03,120110
CA,443160,120110,SOYBEAN SEED,2022,03,120110
FL,30560,120110,SOYBEAN SEED,2022,03,120110
IA,2910225,120110,SOYBEAN SEED,2022,03,120110
IL,910991,120110,SOYBEAN SEED,2022,03,120110
MD,4020231,120110,SOYBEAN SEED,2022,03,120110
MI,46200,120110,SOYBEAN SEED,2022,03,120110
MN,1233032,120110,SOYBEAN SEED,2022,03,120110
MO,46769,120110,SOYBEAN SEED,2022,03,120110
NC,0,120110,SOYBEAN SEED,2022,03,120110
ND,1979078,120110,SOYBEAN SEED,2022,03,120110
NJ,0,120110,SOYBEAN SEED,2022,03,120110
NY,0,120110,SOYBEAN SEED,2022,03,120110
OH,3719075,120110,SOYBEAN SEED,2022,03,120110
OR,0,120110,SOYBEAN SEED,2022,03,120110
PA,47439,120110,SOYBEAN SEED,2022,03,120110
SC,703309,120110,SOYBEAN SEED,2022,03,120110
SD,4673,120110,SOYBEAN SEED,2022,03,120110
TX,0,120110,SOYBEAN SEED,2022,03,120110
VA,1539703,120110,SOYBEAN SEED,2022,03,120110
WA,0,120110,SOYBEAN SEED,2022,03,120110
XX,15934,120110,SOYBEAN SEED,2022,03,120110
-,4856165,120110,SOYBEAN SEED,2014,12,120110
AR,0,120110,SOYBEAN SEED,2014,12,120110
CA,6969,120110,SOYBEAN SEED,2014,12,120110
FL,0,120110,SOYBEAN SEED,2014,12,120110
IA,2177799,120110,SOYBEAN SEED,2014,12,120110
IL,0,120110,SOYBEAN SEED,2014,12,120110
IN,0,120110,SOYBEAN SEED,2014,12,120110
MD,0,120110,SOYBEAN SEED,2014,12,120110
ME,0,120110,SOYBEAN SEED,2014,12,120110
MI,0,120110,SOYBEAN SEED,2014,12,120110
MN,1495256,120110,SOYBEAN SEED,2014,12,120110
MO,591674,120110,SOYBEAN SEED,2014,12,120110
NC,0,120110,SOYBEAN SEED,2014,12,120110
ND,559127,120110,SOYBEAN SEED,2014,12,120110
NE,0,120110,SOYBEAN SEED,2014,12,120110
NY,6980,120110,SOYBEAN SEED,2014,12,120110
OH,0,120110,SOYBEAN SEED,2014,12,120110
PA,18360,120110,SOYBEAN SEED,2014,12,120110
SD,0,120110,SOYBEAN SEED,2014,12,120110
TX,0,120110,SOYBEAN SEED,2014,12,120110
WA,0,120110,SOYBEAN SEED,2014,12,120110
XX,0,120110,SOYBEAN SEED,2014,12,120110
IL,0,120110,SOYBEAN SEED,2015,09,120110
-,1151919,120110,SOYBEAN SEED,2015,09,120110
AL,0,120110,SOYBEAN SEED,2015,09,120110
CA,0,120110,SOYBEAN SEED,2015,09,120110
IA,450000,120110,SOYBEAN SEED,2015,09,120110
ID,0,120110,SOYBEAN SEED,2015,09,120110
KY,0,120110,SOYBEAN SEED,2015,09,120110
ME,0,120110,SOYBEAN SEED,2015,09,120110
MI,0,120110,SOYBEAN SEED,2015,09,120110
MN,2650,120110,SOYBEAN SEED,2015,09,120110
MO,0,120110,SOYBEAN SEED,2015,09,120110
NC,0,120110,SOYBEAN SEED,2015,09,120110
ND,94386,120110,SOYBEAN SEED,2015,09,120110
NJ,0,120110,SOYBEAN SEED,2015,09,120110
NY,0,120110,SOYBEAN SEED,2015,09,120110
OH,11593,120110,SOYBEAN SEED,2015,09,120110
PA,0,120110,SOYBEAN SEED,2015,09,120110
PR,0,120110,SOYBEAN SEED,2015,09,120110
TX,509329,120110,SOYBEAN SEED,2015,09,120110
VA,0,120110,SOYBEAN SEED,2015,09,120110
WA,83961,120110,SOYBEAN SEED,2015,09,120110
XX,0,120110,SOYBEAN SEED,2015,09,120110
MI,267265,120110,SOYBEAN SEED,2014,04,120110
-,7136909,120110,SOYBEAN SEED,2014,04,120110
CA,14476,120110,SOYBEAN SEED,2014,04,120110
FL,0,120110,SOYBEAN SEED,2014,04,120110
IA,281794,120110,SOYBEAN SEED,2014,04,120110
IL,974124,120110,SOYBEAN SEED,2014,04,120110
IN,24466,120110,SOYBEAN SEED,2014,04,120110
ME,2839,120110,SOYBEAN SEED,2014,04,120110
MN,2377269,120110,SOYBEAN SEED,2014,04,120110
MO,506932,120110,SOYBEAN SEED,2014,04,120110
NC,0,120110,SOYBEAN SEED,2014,04,120110
ND,1023228,120110,SOYBEAN SEED,2014,04,120110
NE,0,120110,SOYBEAN SEED,2014,04,120110
NY,80440,120110,SOYBEAN SEED,2014,04,120110
OH,1563643,120110,SOYBEAN SEED,2014,04,120110
SD,0,120110,SOYBEAN SEED,2014,04,120110
TX,0,120110,SOYBEAN SEED,2014,04,120110
XX,20433,120110,SOYBEAN SEED,2014,04,120110
IL,718954,120110,SOYBEAN SEED,2018,03,120110
-,8381038,120110,SOYBEAN SEED,2018,03,120110
AR,15000,120110,SOYBEAN SEED,2018,03,120110
CA,0,120110,SOYBEAN SEED,2018,03,120110
FL,3900,120110,SOYBEAN SEED,2018,03,120110
IA,2769319,120110,SOYBEAN SEED,2018,03,120110
KS,130000,120110,SOYBEAN SEED,2018,03,120110
MI,570572,120110,SOYBEAN SEED,2018,03,120110
MN,844763,120110,SOYBEAN SEED,2018,03,120110
MO,287000,120110,SOYBEAN SEED,2018,03,120110
ND,611964,120110,SOYBEAN SEED,2018,03,120110
NE,536665,120110,SOYBEAN SEED,2018,03,120110
NY,0,120110,SOYBEAN SEED,2018,03,120110
OH,1710610,120110,SOYBEAN SEED,2018,03,120110
OR,0,120110,SOYBEAN SEED,2018,03,120110
TN,0,120110,SOYBEAN SEED,2018,03,120110
TX,12741,120110,SOYBEAN SEED,2018,03,120110
VA,150000,120110,SOYBEAN SEED,2018,03,120110
WA,2524,120110,SOYBEAN SEED,2018,03,120110
XX,17026,120110,SOYBEAN SEED,2018,03,120110
IA,2579010,120110,SOYBEAN SEED,2019,01,120110
-,5731321,120110,SOYBEAN SEED,2019,01,120110
AR,9089,120110,SOYBEAN SEED,2019,01,120110
CA,14183,120110,SOYBEAN SEED,2019,01,120110
FL,19500,120110,SOYBEAN SEED,2019,01,120110
GA,116877,120110,SOYBEAN SEED,2019,01,120110
IL,30225,120110,SOYBEAN SEED,2019,01,120110
KS,370000,120110,SOYBEAN SEED,2019,01,120110
MN,1116005,120110,SOYBEAN SEED,2019,01,120110
ND,1160891,120110,SOYBEAN SEED,2019,01,120110
SC,134120,120110,SOYBEAN SEED,2019,01,120110
TX,19052,120110,SOYBEAN SEED,2019,01,120110
VA,52535,120110,SOYBEAN SEED,2019,01,120110
WI,106667,120110,SOYBEAN SEED,2019,01,120110
XX,3167,120110,SOYBEAN SEED,2019,01,120110
-,2910979,120110,SOYBEAN SEED,2014,11,120110
AR,0,120110,SOYBEAN SEED,2014,11,120110
CA,0,120110,SOYBEAN SEED,2014,11,120110
FL,0,120110,SOYBEAN SEED,2014,11,120110
IA,414761,120110,SOYBEAN SEED,2014,11,120110
IL,11015,120110,SOYBEAN SEED,2014,11,120110
IN,0,120110,SOYBEAN SEED,2014,11,120110
MD,2598,120110,SOYBEAN SEED,2014,11,120110
ME,0,120110,SOYBEAN SEED,2014,11,120110
MI,0,120110,SOYBEAN SEED,2014,11,120110
MN,968000,120110,SOYBEAN SEED,2014,11,120110
MO,851891,120110,SOYBEAN SEED,2014,11,120110
NC,350978,120110,SOYBEAN SEED,2014,11,120110
OH,308371,120110,SOYBEAN SEED,2014,11,120110
ND,0,120110,SOYBEAN SEED,2014,11,120110
NE,0,120110,SOYBEAN SEED,2014,11,120110
NY,0,120110,SOYBEAN SEED,2014,11,120110
PA,0,120110,SOYBEAN SEED,2014,11,120110
SD,0,120110,SOYBEAN SEED,2014,11,120110
TX,0,120110,SOYBEAN SEED,2014,11,120110
WA,0,120110,SOYBEAN SEED,2014,11,120110
XX,3365,120110,SOYBEAN SEED,2014,11,120110
ID,0,120110,SOYBEAN SEED,2018,07,120110
-,3066532,120110,SOYBEAN SEED,2018,07,120110
AR,0,120110,SOYBEAN SEED,2018,07,120110
CA,15600,120110,SOYBEAN SEED,2018,07,120110
CO,0,120110,SOYBEAN SEED,2018,07,120110
DE,0,120110,SOYBEAN SEED,2018,07,120110
FL,23550,120110,SOYBEAN SEED,2018,07,120110
IA,2697,120110,SOYBEAN SEED,2018,07,120110
IL,1080186,120110,SOYBEAN SEED,2018,07,120110
IN,0,120110,SOYBEAN SEED,2018,07,120110
KS,340542,120110,SOYBEAN SEED,2018,07,120110
MI,36000,120110,SOYBEAN SEED,2018,07,120110
MN,0,120110,SOYBEAN SEED,2018,07,120110
MO,760000,120110,SOYBEAN SEED,2018,07,120110
NC,36000,120110,SOYBEAN SEED,2018,07,120110
ND,0,120110,SOYBEAN SEED,2018,07,120110
NE,0,120110,SOYBEAN SEED,2018,07,120110
NJ,0,120110,SOYBEAN SEED,2018,07,120110
NY,0,120110,SOYBEAN SEED,2018,07,120110
OH,218750,120110,SOYBEAN SEED,2018,07,120110
OR,0,120110,SOYBEAN SEED,2018,07,120110
PA,0,120110,SOYBEAN SEED,2018,07,120110
PR,0,120110,SOYBEAN SEED,2018,07,120110
SC,0,120110,SOYBEAN SEED,2018,07,120110
TN,0,120110,SOYBEAN SEED,2018,07,120110
TX,553207,120110,SOYBEAN SEED,2018,07,120110
VA,0,120110,SOYBEAN SEED,2018,07,120110
WA,0,120110,SOYBEAN SEED,2018,07,120110
XX,0,120110,SOYBEAN SEED,2018,07,120110
IA,1233508,120110,SOYBEAN SEED,2019,04,120110
-,5516011,120110,SOYBEAN SEED,2019,04,120110
AR,0,120110,SOYBEAN SEED,2019,04,120110
CA,21230,120110,SOYBEAN SEED,2019,04,120110
FL,32427,120110,SOYBEAN SEED,2019,04,120110
GA,0,120110,SOYBEAN SEED,2019,04,120110
IL,37943,120110,SOYBEAN SEED,2019,04,120110
IN,27507,120110,SOYBEAN SEED,2019,04,120110
KS,190000,120110,SOYBEAN SEED,2019,04,120110
MI,119822,120110,SOYBEAN SEED,2019,04,120110
MN,1616095,120110,SOYBEAN SEED,2019,04,120110
MO,180000,120110,SOYBEAN SEED,2019,04,120110
NC,0,120110,SOYBEAN SEED,2019,04,120110
ND,350550,120110,SOYBEAN SEED,2019,04,120110
NY,0,120110,SOYBEAN SEED,2019,04,120110
OH,1094643,120110,SOYBEAN SEED,2019,04,120110
OR,16740,120110,SOYBEAN SEED,2019,04,120110
PA,32188,120110,SOYBEAN SEED,2019,04,120110
PR,18817,120110,SOYBEAN SEED,2019,04,120110
WA,8290,120110,SOYBEAN SEED,2019,04,120110
SC,0,120110,SOYBEAN SEED,2019,04,120110
TX,521736,120110,SOYBEAN SEED,2019,04,120110
VA,0,120110,SOYBEAN SEED,2019,04,120110
WI,0,120110,SOYBEAN SEED,2019,04,120110
XX,14515,120110,SOYBEAN SEED,2019,04,120110
-,1346814,120110,SOYBEAN SEED,2013,11,120110
AR,27450,120110,SOYBEAN SEED,2013,11,120110
AZ,0,120110,SOYBEAN SEED,2013,11,120110
CA,8830,120110,SOYBEAN SEED,2013,11,120110
FL,31280,120110,SOYBEAN SEED,2013,11,120110
IA,247264,120110,SOYBEAN SEED,2013,11,120110
ID,0,120110,SOYBEAN SEED,2013,11,120110
IL,24652,120110,SOYBEAN SEED,2013,11,120110
IN,0,120110,SOYBEAN SEED,2013,11,120110
MD,0,120110,SOYBEAN SEED,2013,11,120110
ME,0,120110,SOYBEAN SEED,2013,11,120110
MI,0,120110,SOYBEAN SEED,2013,11,120110
MN,177394,120110,SOYBEAN SEED,2013,11,120110
MO,471120,120110,SOYBEAN SEED,2013,11,120110
NC,181221,120110,SOYBEAN SEED,2013,11,120110
ND,0,120110,SOYBEAN SEED,2013,11,120110
NE,0,120110,SOYBEAN SEED,2013,11,120110
NY,0,120110,SOYBEAN SEED,2013,11,120110
OH,16939,120110,SOYBEAN SEED,2013,11,120110
PA,0,120110,SOYBEAN SEED,2013,11,120110
SD,40900,120110,SOYBEAN SEED,2013,11,120110
TX,98049,120110,SOYBEAN SEED,2013,11,120110
VT,0,120110,SOYBEAN SEED,2013,11,120110
WI,21715,120110,SOYBEAN SEED,2013,11,120110
XX,0,120110,SOYBEAN SEED,2013,11,120110
IA,54900,120110,SOYBEAN SEED,2019,08,120110
-,2331530,120110,SOYBEAN SEED,2019,08,120110
AR,0,120110,SOYBEAN SEED,2019,08,120110
CA,7925,120110,SOYBEAN SEED,2019,08,120110
FL,37371,120110,SOYBEAN SEED,2019,08,120110
GA,0,120110,SOYBEAN SEED,2019,08,120110
IL,30323,120110,SOYBEAN SEED,2019,08,120110
IN,0,120110,SOYBEAN SEED,2019,08,120110
KS,0,120110,SOYBEAN SEED,2019,08,120110
MI,0,120110,SOYBEAN SEED,2019,08,120110
MN,0,120110,SOYBEAN SEED,2019,08,120110
MO,180000,120110,SOYBEAN SEED,2019,08,120110
NC,0,120110,SOYBEAN SEED,2019,08,120110
ND,200000,120110,SOYBEAN SEED,2019,08,120110
NY,0,120110,SOYBEAN SEED,2019,08,120110
OH,0,120110,SOYBEAN SEED,2019,08,120110
OR,0,120110,SOYBEAN SEED,2019,08,120110
SD,0,120110,SOYBEAN SEED,2019,08,120110
PA,0,120110,SOYBEAN SEED,2019,08,120110
PR,0,120110,SOYBEAN SEED,2019,08,120110
SC,0,120110,SOYBEAN SEED,2019,08,120110
TX,1821011,120110,SOYBEAN SEED,2019,08,120110
VA,0,120110,SOYBEAN SEED,2019,08,120110
WA,0,120110,SOYBEAN SEED,2019,08,120110
WI,0,120110,SOYBEAN SEED,2019,08,120110
XX,0,120110,SOYBEAN SEED,2019,08,120110
IL,439708,120110,SOYBEAN SEED,2015,05,120110
-,3226712,120110,SOYBEAN SEED,2015,05,120110
AL,0,120110,SOYBEAN SEED,2015,05,120110
CA,4508,120110,SOYBEAN SEED,2015,05,120110
IA,598321,120110,SOYBEAN SEED,2015,05,120110
ID,0,120110,SOYBEAN SEED,2015,05,120110
KY,0,120110,SOYBEAN SEED,2015,05,120110
ME,19411,120110,SOYBEAN SEED,2015,05,120110
MI,0,120110,SOYBEAN SEED,2015,05,120110
MN,116294,120110,SOYBEAN SEED,2015,05,120110
MO,60494,120110,SOYBEAN SEED,2015,05,120110
NC,0,120110,SOYBEAN SEED,2015,05,120110
ND,372652,120110,SOYBEAN SEED,2015,05,120110
NJ,3203,120110,SOYBEAN SEED,2015,05,120110
NY,0,120110,SOYBEAN SEED,2015,05,120110
OH,750721,120110,SOYBEAN SEED,2015,05,120110
PA,848880,120110,SOYBEAN SEED,2015,05,120110
TX,0,120110,SOYBEAN SEED,2015,05,120110
VA,0,120110,SOYBEAN SEED,2015,05,120110
XX,12520,120110,SOYBEAN SEED,2015,05,120110
MN,1373742,120110,SOYBEAN SEED,2020,03,120110
-,5451425,120110,SOYBEAN SEED,2020,03,120110
AL,6012,120110,SOYBEAN SEED,2020,03,120110
FL,17600,120110,SOYBEAN SEED,2020,03,120110
IA,553797,120110,SOYBEAN SEED,2020,03,120110
IL,992744,120110,SOYBEAN SEED,2020,03,120110
IN,52906,120110,SOYBEAN SEED,2020,03,120110
MI,177707,120110,SOYBEAN SEED,2020,03,120110
MO,0,120110,SOYBEAN SEED,2020,03,120110
NC,6300,120110,SOYBEAN SEED,2020,03,120110
ND,182046,120110,SOYBEAN SEED,2020,03,120110
NJ,0,120110,SOYBEAN SEED,2020,03,120110
NY,483567,120110,SOYBEAN SEED,2020,03,120110
OH,1156874,120110,SOYBEAN SEED,2020,03,120110
SD,0,120110,SOYBEAN SEED,2020,03,120110
TX,79625,120110,SOYBEAN SEED,2020,03,120110
VA,217556,120110,SOYBEAN SEED,2020,03,120110
WA,137494,120110,SOYBEAN SEED,2020,03,120110
XX,13455,120110,SOYBEAN SEED,2020,03,120110
-,1705998,120110,SOYBEAN SEED,2014,09,120110
CA,4365,120110,SOYBEAN SEED,2014,09,120110
FL,0,120110,SOYBEAN SEED,2014,09,120110
IA,175000,120110,SOYBEAN SEED,2014,09,120110
IL,0,120110,SOYBEAN SEED,2014,09,120110
IN,15276,120110,SOYBEAN SEED,2014,09,120110
ME,0,120110,SOYBEAN SEED,2014,09,120110
MI,32177,120110,SOYBEAN SEED,2014,09,120110
MN,691200,120110,SOYBEAN SEED,2014,09,120110
NE,0,120110,SOYBEAN SEED,2014,09,120110
MO,287792,120110,SOYBEAN SEED,2014,09,120110
NC,0,120110,SOYBEAN SEED,2014,09,120110
ND,0,120110,SOYBEAN SEED,2014,09,120110
NY,0,120110,SOYBEAN SEED,2014,09,120110
OH,69442,120110,SOYBEAN SEED,2014,09,120110
PA,0,120110,SOYBEAN SEED,2014,09,120110
SD,0,120110,SOYBEAN SEED,2014,09,120110
TX,430746,120110,SOYBEAN SEED,2014,09,120110
WA,0,120110,SOYBEAN SEED,2014,09,120110
XX,0,120110,SOYBEAN SEED,2014,09,120110
IL,240068,120110,SOYBEAN SEED,2013,06,120110
-,1003205,120110,SOYBEAN SEED,2013,06,120110
AZ,0,120110,SOYBEAN SEED,2013,06,120110
CA,0,120110,SOYBEAN SEED,2013,06,120110
IA,30000,120110,SOYBEAN SEED,2013,06,120110
ID,0,120110,SOYBEAN SEED,2013,06,120110
IN,0,120110,SOYBEAN SEED,2013,06,120110
MI,306087,120110,SOYBEAN SEED,2013,06,120110
MN,9835,120110,SOYBEAN SEED,2013,06,120110
MO,291282,120110,SOYBEAN SEED,2013,06,120110
NC,0,120110,SOYBEAN SEED,2013,06,120110
ND,0,120110,SOYBEAN SEED,2013,06,120110
NE,54844,120110,SOYBEAN SEED,2013,06,120110
NY,4205,120110,SOYBEAN SEED,2013,06,120110
OH,66884,120110,SOYBEAN SEED,2013,06,120110
SD,0,120110,SOYBEAN SEED,2013,06,120110
TX,0,120110,SOYBEAN SEED,2013,06,120110
XX,0,120110,SOYBEAN SEED,2013,06,120110
VT,0,120110,SOYBEAN SEED,2013,06,120110
WI,0,120110,SOYBEAN SEED,2013,06,120110
IA,90000,120110,SOYBEAN SEED,2016,07,120110
-,1612771,120110,SOYBEAN SEED,2016,07,120110
AR,10750,120110,SOYBEAN SEED,2016,07,120110
CA,0,120110,SOYBEAN SEED,2016,07,120110
CT,0,120110,SOYBEAN SEED,2016,07,120110
FL,3450,120110,SOYBEAN SEED,2016,07,120110
IL,62343,120110,SOYBEAN SEED,2016,07,120110
IN,0,120110,SOYBEAN SEED,2016,07,120110
ME,0,120110,SOYBEAN SEED,2016,07,120110
MI,8581,120110,SOYBEAN SEED,2016,07,120110
MN,14280,120110,SOYBEAN SEED,2016,07,120110
